Comparison (group1/group2),Group,ProteinGroups,AVG Log2 Ratio,Absolute AVG Log2 Ratio,Pvalue,Qvalue,# of Ratios,UniProtIds,Genes,ProteinDescriptions,ProteinNames,# Unique Total Peptides,% Change,Ratio,Condition Numerator,Condition Denominator,GO Cellular Component,GO Molecular Function,GO Biological Process
Injured / Non-injured,Q8BUK6,Q8BUK6,0.186545826,0.186545826,0.07428102,0.008381577,16,Q8BUK6,Hook3,Protein Hook homolog 3,HOOK3_MOUSE,6,13.80357086,1.138035709,Injured,Non-injured,"pericentriolar material,cytoplasm,Golgi apparatus,cis-Golgi network,centrosome,cytosol,microtubule,centriolar satellite,FHF complex,HOPS complex","protein binding,microtubule binding,identical protein binding,dynein light intermediate chain binding","endosome organization,lysosome organization,endosome to lysosome transport,protein transport,interkinetic nuclear migration,cytoskeleton-dependent intracellular transport,cytoplasmic microtubule organization,microtubule anchoring at centrosome,early endosome to late endosome transport,negative regulation of neurogenesis,Golgi localization,protein localization to centrosome,neuronal stem cell population maintenance"
Injured / Non-injured,Q61838,Q61838,1.76516268,1.76516268,0.074386506,0.008390302,16,Q61838,Pzp,Pregnancy zone protein,PZP_MOUSE,58,239.9123263,3.399123263,Injured,Non-injured,"extracellular region,extracellular space","endopeptidase inhibitor activity,serine-type endopeptidase inhibitor activity,protein complex binding,brain-derived neurotrophic factor binding,nerve growth factor binding","embryo implantation,negative regulation of endopeptidase activity"
Injured / Non-injured,Q9CR09,Q9CR09,0.329619018,0.329619018,0.07485103,0.008439503,16,Q9CR09,Ufc1,Ubiquitin-fold modifier-conjugating enzyme 1,UFC1_MOUSE,3,25.66814702,1.25668147,Injured,Non-injured,"cytoplasm,extracellular exosome",UFM1 transferase activity,"response to endoplasmic reticulum stress,protein ufmylation,protein K69-linked ufmylation"
Injured / Non-injured,Q8K273,Q8K273,-0.393434946,0.393434946,0.075027908,0.008456247,16,Q8K273,Mmgt1,Membrane magnesium transporter 1,MMGT1_MOUSE,2,-23.86851873,0.761314813,Injured,Non-injured,"Golgi membrane,cytoplasm,early endosome,Golgi apparatus,plasma membrane,membrane,integral component of membrane,early endosome membrane,ER membrane protein complex","cobalt ion transmembrane transporter activity,ferrous iron transmembrane transporter activity,magnesium ion transmembrane transporter activity,inorganic cation transmembrane transporter activity","cation transport,cobalt ion transport,copper ion transport,ferrous iron transport,magnesium ion transport,transmembrane transport,magnesium ion transmembrane transport,ferrous iron transmembrane transport"
Injured / Non-injured,A0A0G2JGQ4;P54729,A0A0G2JGQ4;P54729,1.036809705,1.036809705,0.075103883,0.008459609,16,A0A0G2JGQ4;P54729,Nub1,NEDD8 ultimate buster 1,A0A0G2JGQ4_MOUSE;NUB1_MOUSE,3,105.1685651,2.051685651,Injured,Non-injured,";nucleus,nucleolus,cytosol",;molecular_function,";ubiquitin-dependent protein catabolic process,protein ubiquitination,positive regulation of proteasomal ubiquitin-dependent protein catabolic process"
Injured / Non-injured,P34928,P34928,1.952726361,1.952726361,0.075114512,0.008459609,16,P34928,Apoc1,Apolipoprotein C-I,APOC1_MOUSE,3,287.1053807,3.871053807,Injured,Non-injured,"endoplasmic reticulum,very-low-density lipoprotein particle,high-density lipoprotein particle,extracellular exosome","phospholipase inhibitor activity,fatty acid binding","triglyceride metabolic process,cholesterol metabolic process,negative regulation of phosphatidylcholine catabolic process,negative regulation of very-low-density lipoprotein particle clearance,negative regulation of cholesterol transport,cholesterol efflux,phospholipid efflux,plasma lipoprotein particle remodeling,chylomicron remnant clearance,very-low-density lipoprotein particle clearance,lipoprotein metabolic process,negative regulation of fatty acid biosynthetic process,negative regulation of receptor-mediated endocytosis,negative regulation of lipoprotein lipase activity"
Injured / Non-injured,Q6PGH2,Q6PGH2,0.12164771,0.12164771,0.075173271,0.008463028,16,Q6PGH2,Hn1l,Hematological and neurological expressed 1-like protein,HN1L_MOUSE,4,8.797673714,1.087976737,Injured,Non-injured,"nucleus,cytosol,plasma membrane",,
Injured / Non-injured,A0A075B5P3,A0A075B5P3,1.712305036,1.712305036,0.075311491,0.008475387,16,A0A075B5P3,Ighg2b,Protein Ighg2b (Fragment),A0A075B5P3_MOUSE,6,227.6839557,3.276839557,Injured,Non-injured,,,
Injured / Non-injured,A0A0A6YW28;P35123,A0A0A6YW28;P35123,0.002610356,0.002610356,0.075768852,0.008523638,16,A0A0A6YW28;P35123,Usp4,Ubiquitin carboxyl-terminal hydrolase 4,A0A0A6YW28_MOUSE;UBP4_MOUSE,9,0.181099883,1.001810999,Injured,Non-injured,";nucleus,cytoplasm,cytosol,plasma membrane",";thiol-dependent ubiquitin-specific protease activity,protein binding,adenosine receptor binding,identical protein binding,metal ion binding",";spliceosomal tri-snRNP complex assembly,ubiquitin-dependent protein catabolic process,protein deubiquitination,negative regulation of protein ubiquitination,regulation of protein stability,protein localization to cell surface"
Injured / Non-injured,Q8BGH2,Q8BGH2,-0.397716806,0.397716806,0.07588393,0.008533363,16,Q8BGH2,Samm50,Sorting and assembly machinery component 50 homolog,SAM50_MOUSE,14,-24.09413886,0.759058611,Injured,Non-injured,"mitochondrial sorting and assembly machinery complex,mitochondrion,mitochondrial outer membrane,mitochondrial inner membrane,integral component of membrane,extracellular exosome",protein binding,"mitochondrial respiratory chain complex assembly,cristae formation,protein import into mitochondrial outer membrane"
Injured / Non-injured,F8WJ05;Q61702,F8WJ05;Q61702,0.588414528,0.588414528,0.076089255,0.008553224,16,F8WJ05;Q61702,Itih1,Inter-alpha-trypsin inhibitor heavy chain H1,F8WJ05_MOUSE;ITIH1_MOUSE,17,50.35934415,1.503593441,Injured,Non-injured,";extracellular exosome,blood microparticle",;serine-type endopeptidase inhibitor activity,";negative regulation of endopeptidase activity,hyaluronan metabolic process"
Injured / Non-injured,Q9ES97-3,Q9ES97-3,-0.236902823,0.236902823,0.076297239,0.00857337,16,Q9ES97-3,Rtn3,Isoform 3 of Reticulon-3,RTN3_MOUSE,4,-15.14349425,0.848565058,Injured,Non-injured,,,
Injured / Non-injured,P21300,P21300,0.258460271,0.258460271,0.076679015,0.008613022,16,P21300,Akr1b7,Aldose reductase-related protein 1,ALD1_MOUSE,2,19.62013663,1.196201366,Injured,Non-injured,mitochondrion,alditol:NADP+ 1-oxidoreductase activity,"cellular lipid metabolic process,oxidation-reduction process"
Injured / Non-injured,O88587;O88587-2,O88587;O88587-2,0.276240698,0.276240698,0.077242882,0.008673089,16,O88587;O88587-2,Comt,Catechol O-methyltransferase;Isoform Soluble of Catechol O-methyltransferase,COMT_MOUSE,13,21.10351154,1.211035115,Injured,Non-injured,"mitochondrion,cytosol,membrane,integral component of membrane,axon,dendritic spine,cell body,postsynaptic membrane,extracellular exosome;","magnesium ion binding,catechol O-methyltransferase activity,Requires Ontology;","female pregnancy,learning,short-term memory,estrogen metabolic process,catechol-containing compound metabolic process,response to organic cyclic compound,cellular response to phosphate starvation,methylation,response to lipopolysaccharide,developmental process,negative regulation of renal sodium excretion,neurotransmitter catabolic process,dopamine metabolic process,dopamine catabolic process,response to drug,negative regulation of dopamine metabolic process,response to pain,multicellular organismal reproductive process,negative regulation of smooth muscle cell proliferation,positive regulation of homocysteine metabolic process,regulation of sensory perception of pain;"
Injured / Non-injured,P49615,P49615,0.386497652,0.386497652,0.077779796,0.008730086,16,P49615,Cdk5,Cyclin-dependent-like kinase 5,CDK5_MOUSE,3,30.72160948,1.307216095,Injured,Non-injured,"nucleus,nucleoplasm,cytoplasm,cytosol,cytoskeleton,plasma membrane,postsynaptic density,membrane,cyclin-dependent protein kinase 5 holoenzyme complex,lamellipodium,cell junction,filopodium,axon,dendrite,growth cone,neuromuscular junction,neuronal cell body,perikaryon,postsynaptic membrane,nucleolus","p53 binding,protein kinase activity,protein serine/threonine kinase activity,cyclin-dependent protein serine/threonine kinase activity,ErbB-2 class receptor binding,protein binding,ATP binding,cytoskeletal protein binding,kinase activity,protein kinase binding,acetylcholine receptor activator activity,ErbB-3 class receptor binding,ephrin receptor binding,tau-protein kinase activity","neuron migration,synaptic transmission, dopaminergic,protein phosphorylation,intracellular protein transport,nucleocytoplasmic transport,apoptotic process,cell cycle,cell-matrix adhesion,axonogenesis,synapse assembly,skeletal muscle tissue development,blood coagulation,motor neuron axon guidance,associative learning,visual learning,Schwann cell development,phosphorylation,cell migration,peptidyl-serine phosphorylation,peptidyl-threonine phosphorylation,sensory perception of pain,telencephalon development,cerebellum development,cerebellar cortex development,cerebellar cortex formation,hippocampus development,layer formation in cerebral cortex,central nervous system neuron development,cerebral cortex development,corpus callosum development,neuron differentiation,regulation of cell migration,negative regulation of axon extension,cortical actin cytoskeleton organization,forebrain development,neuron projection development,negative regulation of protein ubiquitination,negative regulation of synaptic plasticity,positive regulation of protein binding,receptor catabolic process,synaptic transmission, glutamatergic,protein localization to synapse,response to cocaine,serine phosphorylation of STAT protein,receptor clustering,positive regulation of neuron apoptotic process,regulated exocytosis,negative regulation of cell cycle,positive regulation of protein kinase activity,negative regulation of proteolysis,negative regulation of transcription, DNA-templated,positive regulation of calcium ion-dependent exocytosis,protein autophosphorylation,negative regulation of protein export from nucleus,behavioral response to cocaine,regulation of synaptic plasticity,synaptic vesicle endocytosis,synaptic vesicle transport,rhythmic process,oligodendrocyte differentiation,dendrite morphogenesis,cell division,neuron apoptotic process,regulation of postsynaptic membrane potential,excitatory postsynaptic potential,regulation of dendritic spine morphogenesis,calcium ion import,positive regulation of protein targeting to membrane,negative regulation of neuron death,cellular response to beta-amyloid,positive regulation of receptor activity"
Injured / Non-injured,F8WI14;Q61508,F8WI14;Q61508,2.015712353,2.015712353,0.078208359,0.008774884,16,F8WI14;Q61508,Ecm1,Extracellular matrix protein 1,F8WI14_MOUSE;ECM1_MOUSE,7,304.3801982,4.043801982,Injured,Non-injured,";proteinaceous extracellular matrix,extracellular space,extracellular matrix,extracellular exosome",";protease binding,signal transducer activity,interleukin-2 receptor binding,protein C-terminus binding,enzyme binding,laminin binding",";ossification,angiogenesis,positive regulation of endothelial cell proliferation,negative regulation of cytokine-mediated signaling pathway,regulation of type 2 immune response,regulation of transcription from RNA polymerase II promoter,inflammatory response,signal transduction,negative regulation of peptidase activity,negative regulation of bone mineralization,biomineral tissue development,positive regulation of I-kappaB kinase/NF-kappaB signaling,positive regulation of angiogenesis,regulation of T cell migration"
Injured / Non-injured,D3YYT1;Q922P9,D3YYT1;Q922P9,0.43932981,0.43932981,0.07873862,0.008831053,16,D3YYT1;Q922P9,Glyr1,Putative oxidoreductase GLYR1,D3YYT1_MOUSE;GLYR1_MOUSE,2,35.59742763,1.355974276,Injured,Non-injured,";nucleosome,nucleoplasm,Golgi apparatus,cytosol,nuclear speck",";DNA binding,phosphogluconate dehydrogenase (decarboxylating) activity,methylated histone binding,histone binding,NAD binding",;oxidation-reduction process
Injured / Non-injured,D3YX27;D3YX28;Q9JIY5,D3YX27;D3YX28;Q9JIY5,0.288914149,0.288914149,0.07891416,0.008845854,16,D3YX27;D3YX28;Q9JIY5,Htra2,"Serine protease HTRA2, mitochondrial;Serine protease HTRA2, mitochondrial;Serine protease HTRA2, mitochondrial",D3YX27_MOUSE;D3YX28_MOUSE;HTRA2_MOUSE,3,22.17203985,1.221720398,Injured,Non-injured,";;chromatin,nucleus,mitochondrion,mitochondrial intermembrane space,cytosol,cytoskeleton,cytoplasmic side of plasma membrane,membrane,mitochondrial membrane,CD40 receptor complex,serine-type endopeptidase complex",";;serine-type endopeptidase activity,protein binding,peptidase activity,serine-type peptidase activity,identical protein binding",";;proteolysis,ceramide metabolic process,mitochondrion organization,aging,adult walking behavior,adult locomotory behavior,intrinsic apoptotic signaling pathway in response to DNA damage,response to herbicide,positive regulation of mitochondrion organization,positive regulation of cell death,pentacyclic triterpenoid metabolic process,forebrain development,cellular response to oxidative stress,cellular response to heat,cellular response to interferon-beta,regulation of multicellular organism growth,positive regulation of apoptotic process,positive regulation of cysteine-type endopeptidase activity involved in apoptotic process,cellular protein catabolic process,neuron development,negative regulation of cell death,protein homotrimerization,cellular response to retinoic acid,cellular response to growth factor stimulus,intrinsic apoptotic signaling pathway,positive regulation of protein targeting to mitochondrion,negative regulation of mitophagy in response to mitochondrial depolarization,positive regulation of extrinsic apoptotic signaling pathway in absence of ligand,positive regulation of cysteine-type endopeptidase activity involved in apoptotic signaling pathway"
Injured / Non-injured,P35278,P35278,-0.072264266,0.072264266,0.078929951,0.008845854,16,P35278,Rab5c,Ras-related protein Rab-5C,RAB5C_MOUSE,9,-4.885596592,0.951144034,Injured,Non-injured,"lysosomal membrane,early endosome,lipid particle,plasma membrane,endocytic vesicle,early endosome membrane,melanosome,extracellular exosome","GTPase activity,protein binding,GTP binding,GDP binding","endosome organization,protein transport,regulation of endocytosis,plasma membrane to endosome transport"
Injured / Non-injured,P52430,P52430,2.072049754,2.072049754,0.079092589,0.008860749,16,P52430,Pon1,Serum paraoxonase/arylesterase 1,PON1_MOUSE,3,320.4836645,4.204836645,Injured,Non-injured,"extracellular space,high-density lipoprotein particle,spherical high-density lipoprotein particle,intracellular membrane-bounded organelle,extracellular exosome,blood microparticle","aryldialkylphosphatase activity,arylesterase activity,calcium ion binding,phospholipid binding,high-density lipoprotein particle binding,protein homodimerization activity,acyl-L-homoserine-lactone lactonohydrolase activity","blood circulation,cholesterol metabolic process,response to toxic substance,positive regulation of cholesterol efflux,dephosphorylation,aromatic compound catabolic process,response to nutrient levels,positive regulation of transporter activity,carboxylic acid catabolic process,organophosphate catabolic process,phosphatidylcholine metabolic process,positive regulation of binding,response to fatty acid,response to fluoride"
Injured / Non-injured,Q9D1I5,Q9D1I5,-0.441869996,0.441869996,0.079246313,0.008874634,16,Q9D1I5,Mcee,"Methylmalonyl-CoA epimerase, mitochondrial",MCEE_MOUSE,4,-26.38202332,0.736179767,Injured,Non-injured,mitochondrion,"methylmalonyl-CoA epimerase activity,metal ion binding",L-methylmalonyl-CoA metabolic process
Injured / Non-injured,P61961,P61961,0.622882923,0.622882923,0.079368379,0.008884965,16,P61961,Ufm1,Ubiquitin-fold modifier 1,UFM1_MOUSE,2,53.99493739,1.539949374,Injured,Non-injured,"nucleus,cytoplasm,endoplasmic reticulum,extracellular exosome",protein binding,"regulation of intracellular estrogen receptor signaling pathway,response to endoplasmic reticulum stress,negative regulation of apoptotic process,protein ufmylation,protein K69-linked ufmylation"
Injured / Non-injured,P63321,P63321,0.160249286,0.160249286,0.079474796,0.008893537,16,P63321,Rala,Ras-related protein Ral-A,RALA_MOUSE,6,11.74802131,1.117480213,Injured,Non-injured,"plasma membrane,focal adhesion,cell surface,midbody,cytoplasmic vesicle membrane,cleavage furrow,myelin sheath,extracellular exosome,endocytic vesicle","GTPase activity,protein binding,GTP binding,myosin binding,GDP binding,ubiquitin protein ligase binding,Edg-2 lysophosphatidic acid receptor binding,ATPase binding","neural tube closure,exocytosis,cell cycle,Ras protein signal transduction,regulation of exocytosis,actin cytoskeleton reorganization,cell division,positive regulation of filopodium assembly,membrane raft localization,membrane organization"
Injured / Non-injured,Q571E4,Q571E4,0.126129748,0.126129748,0.079841324,0.008931199,16,Q571E4,Galns,N-acetylgalactosamine-6-sulfatase,GALNS_MOUSE,7,9.136202405,1.091362024,Injured,Non-injured,"lysosome,extracellular exosome","sulfuric ester hydrolase activity,N-acetylgalactosamine-6-sulfatase activity,metal ion binding",metabolic process
Injured / Non-injured,Q3TKX1;Q9R1Q9,Q3TKX1;Q9R1Q9,1.358451675,1.358451675,0.08000693,0.008946366,16,Q3TKX1;Q9R1Q9,Atp6ap1,"ATPase, H+ transporting, lysosomal accessory protein;V-type proton ATPase subunit S1",Q3TKX1_MOUSE;VAS1_MOUSE,3,156.4098483,2.564098483,Injured,Non-injured,";endoplasmic reticulum membrane,integral component of membrane,endoplasmic reticulum-Golgi intermediate compartment membrane,proton-transporting V-type ATPase, V1 domain,extracellular exosome",";ATP binding,Rab GTPase binding,proton-transporting ATP synthase activity, rotational mechanism,proton-transporting ATPase activity, rotational mechanism",";cellular iron ion homeostasis,ATP hydrolysis coupled proton transport,cellular response to increased oxygen levels,positive regulation of osteoblast differentiation,positive regulation of bone resorption,pH reduction,positive regulation of exocytosis,establishment of organelle localization,positive regulation of ERK1 and ERK2 cascade,positive regulation of osteoclast development,proton-transporting V-type ATPase complex assembly"
Injured / Non-injured,P32261,P32261,1.160950059,1.160950059,0.080148632,0.008958849,16,P32261,Serpinc1,Antithrombin-III,ANT3_MOUSE,23,123.6046297,2.236046297,Injured,Non-injured,"extracellular space,extracellular exosome,blood microparticle","protease binding,serine-type endopeptidase inhibitor activity,heparin binding,identical protein binding","acute inflammatory response to antigenic stimulus,response to nutrient,lactation,blood coagulation,negative regulation of endopeptidase activity,regulation of blood coagulation, intrinsic pathway"
Injured / Non-injured,Q8BGY7,Q8BGY7,-0.661596555,0.661596555,0.080423,0.008986147,16,Q8BGY7,Fam210a,Protein FAM210A,F210A_MOUSE,2,-36.78216889,0.632178311,Injured,Non-injured,"mitochondrion,integral component of membrane",molecular_function,biological_process
Injured / Non-injured,Q00623,Q00623,1.412192206,1.412192206,0.080471232,0.008988166,16,Q00623,Apoa1,Apolipoprotein A-I,APOA1_MOUSE,21,166.1412631,2.661412631,Injured,Non-injured,"extracellular region,extracellular space,nucleus,cytosol,cell surface,endocytic vesicle,extracellular matrix,cytoplasmic vesicle,very-low-density lipoprotein particle,low-density lipoprotein particle,intermediate-density lipoprotein particle,high-density lipoprotein particle,discoidal high-density lipoprotein particle,spherical high-density lipoprotein particle,chylomicron,extracellular exosome,blood microparticle,extracellular vesicle","beta-amyloid binding,lipid transporter activity,protein binding,phospholipid binding,phospholipid transporter activity,high-density lipoprotein particle binding,lipid binding,cholesterol binding,cholesterol transporter activity,enzyme binding,heat shock protein binding,phosphatidylcholine binding,apolipoprotein receptor binding,apolipoprotein A-I receptor binding,identical protein binding,chemorepellent activity,lipase inhibitor activity,phosphatidylcholine-sterol O-acyltransferase activator activity,high-density lipoprotein particle receptor binding,lipoprotein particle binding","retinoid metabolic process,regulation of protein phosphorylation,endothelial cell proliferation,negative regulation of cytokine secretion involved in immune response,phospholipid metabolic process,phosphatidylcholine biosynthetic process,cholesterol biosynthetic process,receptor-mediated endocytosis,G-protein coupled receptor signaling pathway,integrin-mediated signaling pathway,response to nutrient,cholesterol metabolic process,glucocorticoid metabolic process,negative regulation of tumor necrosis factor-mediated signaling pathway,positive regulation of cholesterol esterification,positive regulation of triglyceride catabolic process,negative regulation of very-low-density lipoprotein particle remodeling,protein oxidation,peptidyl-methionine modification,triglyceride catabolic process,lipid storage,regulation of intestinal cholesterol absorption,cholesterol transport,adrenal gland development,animal organ regeneration,neuron projection regeneration,regulation of Cdc42 protein signal transduction,cholesterol efflux,phospholipid efflux,negative regulation of heterotypic cell-cell adhesion,very-low-density lipoprotein particle remodeling,high-density lipoprotein particle remodeling,high-density lipoprotein particle assembly,positive regulation of Rho protein signal transduction,lipoprotein biosynthetic process,response to drug,cholesterol homeostasis,blood vessel endothelial cell migration,response to estrogen,reverse cholesterol transport,positive regulation of fatty acid biosynthetic process,phosphatidylcholine metabolic process,negative regulation of interleukin-1 beta secretion,negative regulation of inflammatory response,protein stabilization,negative chemotaxis,positive regulation of lipoprotein lipase activity,vitamin transport,positive regulation of hydrolase activity,negative regulation of hydrolase activity,positive regulation of stress fiber assembly,phospholipid homeostasis,negative regulation of lipase activity,negative regulation of cell adhesion molecule production,negative regulation of response to cytokine stimulus,triglyceride homeostasis,cholesterol import,positive regulation of substrate adhesion-dependent cell spreading,protein localization,axon regeneration"
Injured / Non-injured,D3YXZ5;Q91WT8;Q91WT8-2,D3YXZ5;Q91WT8;Q91WT8-2,-0.048157146,0.048157146,0.080530171,0.008991379,16,D3YXZ5;Q91WT8;Q91WT8-2,Rbm47,RNA-binding protein 47;RNA-binding protein 47;Isoform 2 of RNA-binding protein 47,D3YXZ5_MOUSE;RBM47_MOUSE;RBM47_MOUSE,9,-3.282902554,0.967170974,Injured,Non-injured,;nucleus;,";RNA binding,protein binding;",";hematopoietic progenitor cell differentiation,cytidine to uridine editing;"
Injured / Non-injured,P46412,P46412,0.233371337,0.233371337,0.081319325,0.00907609,16,P46412,Gpx3,Glutathione peroxidase 3,GPX3_MOUSE,8,17.55788735,1.175578873,Injured,Non-injured,"extracellular space,extracellular exosome","glutathione peroxidase activity,selenium binding","response to oxidative stress,hydrogen peroxide catabolic process,protein homotetramerization,oxidation-reduction process,cellular oxidant detoxification"
Injured / Non-injured,D3Z0T5;Q8BQ47,D3Z0T5;Q8BQ47,0.089757339,0.089757339,0.081376629,0.009079085,16,D3Z0T5;Q8BQ47,Cnpy4,Protein canopy homolog 4 (Fragment);Protein canopy homolog 4,D3Z0T5_MOUSE;CNPY4_MOUSE,2,6.419117094,1.064191171,Injured,Non-injured,";cellular_component,extracellular region",;receptor binding,;regulation of protein localization
Injured / Non-injured,Q8R5H1;Q8R5H1-2;Q8R5H1-5,Q8R5H1;Q8R5H1-2;Q8R5H1-5,-0.069481854,0.069481854,0.081881053,0.009131944,16,Q8R5H1;Q8R5H1-2;Q8R5H1-5,Usp15,Ubiquitin carboxyl-terminal hydrolase 15;Isoform 2 of Ubiquitin carboxyl-terminal hydrolase 15;Isoform 5 of Ubiquitin carboxyl-terminal hydrolase 15,UBP15_MOUSE,3,-4.7019799,0.952980201,Injured,Non-injured,"nucleus,cytoplasm,cytosol;;","cysteine-type endopeptidase activity,thiol-dependent ubiquitin-specific protease activity,transforming growth factor beta receptor binding,thiol-dependent ubiquitinyl hydrolase activity,identical protein binding,SMAD binding,ubiquitinated histone binding;;","ubiquitin-dependent protein catabolic process,transforming growth factor beta receptor signaling pathway,protein deubiquitination,BMP signaling pathway,monoubiquitinated protein deubiquitination,histone H2B conserved C-terminal lysine deubiquitination,pathway-restricted SMAD protein phosphorylation;;"
Injured / Non-injured,P97333,P97333,0.521585006,0.521585006,0.082198877,0.00916396,16,P97333,Nrp1,Neuropilin-1,NRP1_MOUSE,5,43.5531518,1.435531518,Injured,Non-injured,"extracellular space,early endosome,cytosol,neurofilament,plasma membrane,focal adhesion,cell surface,integral component of membrane,axon,growth cone,neuronal cell body,sorting endosome","vascular endothelial growth factor-activated receptor activity,GTPase activator activity,protein binding,heparin binding,semaphorin receptor activity,growth factor binding,vascular endothelial growth factor binding,metal ion binding","angiogenesis,patterning of blood vessels,neuron migration,sprouting angiogenesis,cell migration involved in sprouting angiogenesis,outflow tract septum morphogenesis,substrate-dependent cell migration, cell extension,integrin-mediated signaling pathway,axon guidance,axonal fasciculation,heart development,motor neuron axon guidance,response to wounding,positive regulation of endothelial cell migration,dendrite development,cell migration,facial nerve structural organization,trigeminal nerve morphogenesis,trigeminal nerve structural organization,vestibulocochlear nerve structural organization,nerve development,branchiomotor neuron axon guidance,gonadotrophin-releasing hormone neuronal migration to the hypothalamus,negative regulation of axon extension,retinal ganglion cell axon guidance,actin cytoskeleton reorganization,regulation of Cdc42 protein signal transduction,substrate adhesion-dependent cell spreading,cellular response to hepatocyte growth factor stimulus,endothelial cell chemotaxis,cellular response to vascular endothelial growth factor stimulus,ventral trunk neural crest cell migration,neuropilin signaling pathway,VEGF-activated neuropilin signaling pathway,positive regulation of phosphorylation,negative regulation of neuron apoptotic process,endothelial cell migration,positive regulation of GTPase activity,positive regulation of angiogenesis,platelet-derived growth factor receptor signaling pathway,vascular endothelial growth factor receptor signaling pathway,hepatocyte growth factor receptor signaling pathway,sympathetic nervous system development,neuron development,regulation of axon extension involved in axon guidance,positive regulation of axon extension involved in axon guidance,negative regulation of axon extension involved in axon guidance,artery morphogenesis,axon extension involved in axon guidance,positive regulation of peptidyl-tyrosine phosphorylation,positive chemotaxis,positive regulation of filopodium assembly,positive regulation of stress fiber assembly,positive regulation of focal adhesion assembly,axonogenesis involved in innervation,dichotomous subdivision of terminal units involved in salivary gland branching,angiogenesis involved in coronary vascular morphogenesis,cell migration involved in coronary vasculogenesis,coronary artery morphogenesis,retina vasculature morphogenesis in camera-type eye,renal artery morphogenesis,sympathetic ganglion development,trigeminal ganglion development,positive regulation of ERK1 and ERK2 cascade,semaphorin-plexin signaling pathway,commissural neuron axon guidance,positive regulation of cell migration involved in sprouting angiogenesis,regulation of retinal ganglion cell axon guidance,sensory neuron axon guidance,motor neuron migration,sympathetic neuron projection extension,sympathetic neuron projection guidance,positive regulation of substrate adhesion-dependent cell spreading,neural crest cell migration involved in autonomic nervous system development,toxin transport,semaphorin-plexin signaling pathway involved in neuron projection guidance,semaphorin-plexin signaling pathway involved in axon guidance,positive regulation of retinal ganglion cell axon guidance,VEGF-activated neuropilin signaling pathway involved in axon guidance,protein localization to early endosome,facioacoustic ganglion development,dorsal root ganglion morphogenesis,otic placode development,positive regulation of actin cytoskeleton reorganization,negative regulation of extrinsic apoptotic signaling pathway,cardiac neural crest cell migration involved in outflow tract morphogenesis"
Injured / Non-injured,Q9JK83;Q9JK83-2,Q9JK83;Q9JK83-2,0.659970218,0.659970218,0.08264163,0.009209875,16,Q9JK83;Q9JK83-2,Pard6b,Partitioning defective 6 homolog beta;Isoform 2 of Partitioning defective 6 homolog beta,PAR6B_MOUSE,2,58.00500057,1.580050006,Injured,Non-injured,"nucleus,cytosol,plasma membrane,bicellular tight junction,cell cortex,apical plasma membrane,protein complex,apical part of cell,extracellular exosome;",protein binding;,"protein complex assembly,cell-cell junction assembly,cell cycle,establishment or maintenance of cell polarity,cell division;"
Injured / Non-injured,P26040,P26040,-0.209640741,0.209640741,0.082753885,0.009218937,16,P26040,Ezr,Ezrin,EZRI_MOUSE,26,-13.52474553,0.864752545,Injured,Non-injured,"fibrillar center,ruffle,immunological synapse,uropod,extracellular space,intracellular,cytoplasm,endosome,cytosol,actin filament,plasma membrane,microvillus,brush border,focal adhesion,cell cortex,actin cytoskeleton,membrane,basolateral plasma membrane,apical plasma membrane,extrinsic component of membrane,filopodium,T-tubule,microvillus membrane,vesicle,ruffle membrane,ciliary basal body,cell projection,myelin sheath,protein complex,cell body,microspike,plasma membrane raft,apical part of cell,perinuclear region of cytoplasm,cell tip,extracellular exosome,invadopodium,cell periphery,astrocyte projection,Schwann cell microvillus,cytoplasmic side of apical plasma membrane","RNA binding,actin binding,protein binding,microtubule binding,protein C-terminus binding,protein domain specific binding,protein kinase A catalytic subunit binding,protein kinase A regulatory subunit binding,identical protein binding,S100 protein binding,cadherin binding,cell adhesion molecule binding,actin filament binding,protein kinase A binding,ATPase binding,disordered domain specific binding","negative regulation of transcription from RNA polymerase II promoter,intestinal D-glucose absorption,sphingosine-1-phosphate signaling pathway,leukocyte cell-cell adhesion,regulation of cell shape,positive regulation of gene expression,protein kinase A signaling,membrane to membrane docking,astral microtubule organization,actin cytoskeleton reorganization,receptor internalization,regulation of microvillus length,cellular protein complex localization,establishment or maintenance of apical/basal cell polarity,positive regulation of multicellular organism growth,cortical microtubule organization,filopodium assembly,phosphatidylinositol-mediated signaling,positive regulation of protein secretion,negative regulation of T cell receptor signaling pathway,actin filament bundle assembly,establishment of centrosome localization,establishment of endothelial barrier,negative regulation of ERK1 and ERK2 cascade,cellular response to cAMP,protein localization to plasma membrane,protein localization to cell cortex,negative regulation of interleukin-2 secretion,regulation of organelle assembly,terminal web assembly,positive regulation of protein localization to early endosome,positive regulation of protein localization to plasma membrane,positive regulation of cellular protein catabolic process,negative regulation of p38MAPK cascade,positive regulation of early endosome to late endosome transport,microvillus assembly"
