Comparison (group1/group2),Group,ProteinGroups,AVG Log2 Ratio,Absolute AVG Log2 Ratio,Pvalue,Qvalue,# of Ratios,UniProtIds,Genes,ProteinDescriptions,ProteinNames,# Unique Total Peptides,% Change,Ratio,Condition Numerator,Condition Denominator,GO Cellular Component,GO Molecular Function,GO Biological Process
Injured / Non-injured,Q9CZ04;Q9CZ04-2,Q9CZ04;Q9CZ04-2,0.411672167,0.411672167,0.184515354,0.013811676,14,Q9CZ04;Q9CZ04-2,Cops7a,COP9 signalosome complex subunit 7a;Isoform 2 of COP9 signalosome complex subunit 7a,CSN7A_MOUSE,2,33.02267306,1.330226731,Injured,Non-injured,"nucleoplasm,cytosol,COP9 signalosome;",molecular_function;,protein deneddylation;
Injured / Non-injured,Q8QZY9,Q8QZY9,0.92963816,0.92963816,0.188928475,0.014133749,16,Q8QZY9,Sf3b4,Splicing factor 3B subunit 4,SF3B4_MOUSE,2,90.4798197,1.904798197,Injured,Non-injured,"spliceosomal complex,U12-type spliceosomal complex",RNA binding,"mRNA processing,RNA splicing,positive regulation of mRNA splicing, via spliceosome"
Injured / Non-injured,A8DUK4,A8DUK4,-0.44623447,0.44623447,0.189987633,0.014204683,16,A8DUK4,Hbbt1,Beta-globin,A8DUK4_MOUSE,4,-26.6043976,0.733956024,Injured,Non-injured,"extracellular space,hemoglobin complex,haptoglobin-hemoglobin complex,extracellular exosome,blood microparticle","oxygen transporter activity,iron ion binding,oxygen binding,heme binding,hemoglobin binding,peroxidase activity,haptoglobin binding","oxygen transport,cellular oxidant detoxification"
Injured / Non-injured,Q9ET30,Q9ET30,0.472747555,0.472747555,0.198012817,0.014796054,16,Q9ET30,Tm9sf3,Transmembrane 9 superfamily member 3,TM9S3_MOUSE,2,38.77498668,1.387749867,Injured,Non-injured,integral component of membrane,molecular_function,biological_process
Injured / Non-injured,P47941,P47941,0.151247608,0.151247608,0.20128977,0.015032142,16,P47941,Crkl,Crk-like protein,CRKL_MOUSE,2,11.05294157,1.110529416,Injured,Non-injured,"cytoplasm,extracellular exosome","phosphotyrosine binding,RNA binding,protein binding,identical protein binding,cadherin binding","blood vessel development,pattern specification process,heart development,positive regulation of cell proliferation,animal organ morphogenesis,anterior/posterior pattern specification,thymus development,parathyroid gland development,positive regulation of substrate adhesion-dependent cell spreading"
Injured / Non-injured,P70695,P70695,0.326874424,0.326874424,0.20239379,0.015105776,16,P70695,Fbp2,"Fructose-1,6-bisphosphatase isozyme 2",F16P2_MOUSE,2,25.42930229,1.254293023,Injured,Non-injured,"nucleoplasm,cytosol,plasma membrane,Z disc,cell junction,extracellular exosome","fructose 1,6-bisphosphate 1-phosphatase activity,identical protein binding,metal ion binding","sucrose biosynthetic process,fructose metabolic process,fructose 6-phosphate metabolic process,gluconeogenesis,dephosphorylation,fructose 1,6-bisphosphate metabolic process"
Injured / Non-injured,P30115,P30115,-0.245046529,0.245046529,0.208747247,0.01557089,16,P30115,Gsta3,Glutathione S-transferase A3,GSTA3_MOUSE,2,-15.6211418,0.843788582,Injured,Non-injured,"cytosol,extracellular exosome",glutathione transferase activity,"ureteric bud development,glutathione metabolic process,aflatoxin catabolic process"
Injured / Non-injured,A0A0A0MQF6;P16858,A0A0A0MQF6;P16858,0.093712724,0.093712724,0.212259574,0.015823661,16,A0A0A0MQF6;P16858,Gapdh,Glyceraldehyde-3-phosphate dehydrogenase,A0A0A0MQF6_MOUSE;G3P_MOUSE,19,6.71128282,1.067112828,Injured,Non-injured,";nucleus,cytoplasm,mitochondrion,lipid particle,cytosol,plasma membrane,microtubule cytoskeleton,membrane,intracellular ribonucleoprotein complex,extracellular matrix,nuclear membrane,vesicle,myelin sheath,intracellular membrane-bounded organelle,extracellular exosome,GAIT complex",";glyceraldehyde-3-phosphate dehydrogenase (NAD+) (phosphorylating) activity,protein binding,microtubule binding,aspartic-type endopeptidase inhibitor activity,enzyme binding,peptidyl-cysteine S-nitrosylase activity,identical protein binding,NADP binding,NAD binding,disordered domain specific binding",";microtubule cytoskeleton organization,glucose metabolic process,glycolytic process,multicellular organism development,negative regulation of endopeptidase activity,negative regulation of translation,killing of cells of other organism,peptidyl-cysteine S-trans-nitrosylation,positive regulation of cytokine secretion,protein stabilization,defense response to fungus,neuron apoptotic process,killing by host of symbiont cells,positive regulation by organism of apoptotic process in other organism involved in symbiotic interaction,oxidation-reduction process,Requires Ontology,cellular response to interferon-gamma"
Injured / Non-injured,Q8BGS1;Q8BGS1-2;Q8BGS1-3,Q8BGS1;Q8BGS1-2;Q8BGS1-3,-0.093702857,0.093702857,0.215453623,0.016052424,16,Q8BGS1;Q8BGS1-2;Q8BGS1-3,Epb41l5,Band 4.1-like protein 5;Isoform 2 of Band 4.1-like protein 5;Isoform 3 of Band 4.1-like protein 5,E41L5_MOUSE,2,-6.288556102,0.937114439,Injured,Non-injured,"cytoplasm,cytoskeleton,plasma membrane,focal adhesion,cell leading edge,ruffle membrane;;","structural constituent of cytoskeleton,protein binding,cytoskeletal protein binding,protein domain specific binding;;","cell morphogenesis involved in differentiation,in utero embryonic development,somitogenesis,epithelial to mesenchymal transition,neural plate morphogenesis,positive regulation of cell-matrix adhesion,epithelial cell morphogenesis,apical constriction,substrate-dependent cell migration, cell attachment to substrate,ectoderm development,endoderm development,mesoderm development,mesoderm migration involved in gastrulation,unidimensional cell growth,posttranscriptional regulation of gene expression,positive regulation of epithelial cell migration,positive regulation of epithelial to mesenchymal transition,negative regulation of cell-cell adhesion,actin cytoskeleton organization,actomyosin structure organization,negative regulation of protein binding,positive regulation of protein binding,somite rostral/caudal axis specification,axial mesoderm development,axial mesoderm morphogenesis,paraxial mesoderm development,embryonic foregut morphogenesis,positive regulation of focal adhesion assembly,regulation of establishment of protein localization,left/right axis specification,cellular response to transforming growth factor beta stimulus;;"
Injured / Non-injured,O55125,O55125,-0.303065217,0.303065217,0.217116852,0.016166933,16,O55125,Nipsnap1,Protein NipSnap homolog 1,NIPS1_MOUSE,11,-18.94715211,0.810528479,Injured,Non-injured,"mitochondrion,mitochondrial inner membrane,membrane,synaptic membrane","protein binding,neurotransmitter binding",sensory perception of pain
Injured / Non-injured,Q8R5L1,Q8R5L1,-0.093379367,0.093379367,0.222507509,0.016558698,16,Q8R5L1,C1qbp,"Complement component 1 Q subcomponent-binding protein, mitochondrial",Q8R5L1_MOUSE,4,-6.267541206,0.937324588,Injured,Non-injured,,,
Injured / Non-injured,Q9Z126,Q9Z126,0.825049086,0.825049086,0.223282782,0.016606738,16,Q9Z126,Pf4,Platelet factor 4,PLF4_MOUSE,2,77.15953141,1.771595314,Injured,Non-injured,"extracellular space,cytoplasm,symbiont-containing vacuole membrane,platelet alpha granule,protein complex,other organism cytoplasm","chemokine activity,heparin binding,CXCR chemokine receptor binding,CXCR3 chemokine receptor binding","protein complex assembly,inflammatory response,immune response,G-protein coupled receptor signaling pathway,regulation of receptor activity,positive regulation of gene expression,positive regulation of macrophage derived foam cell differentiation,negative regulation of angiogenesis,cytokine-mediated signaling pathway,platelet activation,leukocyte chemotaxis,positive regulation of cAMP metabolic process,response to lipopolysaccharide,positive regulation of tumor necrosis factor production,regulation of cell proliferation,defense response to protozoan,positive regulation of cAMP-mediated signaling,negative regulation of MHC class II biosynthetic process,positive regulation of macrophage differentiation,negative regulation of megakaryocyte differentiation,negative regulation of cytolysis,positive regulation of transcription from RNA polymerase II promoter,killing by host of symbiont cells,Requires Ontology,chemokine-mediated signaling pathway,positive regulation of neutrophil chemotaxis,negative regulation of extrinsic apoptotic signaling pathway in absence of ligand"
Injured / Non-injured,A0A0A6YX73;P12367;Q8K1M3,A0A0A6YX73;P12367;Q8K1M3,-0.110808726,0.110808726,0.223913125,0.016643949,16,A0A0A6YX73;P12367;Q8K1M3,Prkar2a,"cAMP-dependent protein kinase type II-alpha regulatory subunit;cAMP-dependent protein kinase type II-alpha regulatory subunit;Protein kinase, cAMP dependent regulatory, type II alpha",A0A0A6YX73_MOUSE;KAP2_MOUSE;Q8K1M3_MOUSE,5,-7.393120659,0.926068793,Injured,Non-injured,";cytoplasm,centrosome,plasma membrane,focal adhesion,cAMP-dependent protein kinase complex,membrane,nucleotide-activated protein kinase complex,protein complex,plasma membrane raft,extracellular exosome;",";cAMP-dependent protein kinase inhibitor activity,protein binding,cAMP-dependent protein kinase regulator activity,protein domain specific binding,cAMP binding,ubiquitin protein ligase binding,protein kinase A catalytic subunit binding;",;negative regulation of cAMP-dependent protein kinase activity;
Injured / Non-injured,P35230,P35230,0.756668591,0.756668591,0.227659622,0.016912613,14,P35230,Reg3b,Regenerating islet-derived protein 3-beta,REG3B_MOUSE,3,68.95846006,1.689584601,Injured,Non-injured,extracellular region,carbohydrate binding,"acute-phase response,defense response to Gram-negative bacterium,defense response to Gram-positive bacterium"
Injured / Non-injured,P08905,P08905,0.370436493,0.370436493,0.230448358,0.017109855,16,P08905,Lyz2,Lysozyme C-2,LYZ2_MOUSE,7,29.27438957,1.292743896,Injured,Non-injured,"extracellular space,extracellular exosome","lysozyme activity,identical protein binding","cell wall macromolecule catabolic process,cytolysis,defense response to bacterium,defense response to Gram-negative bacterium,defense response to Gram-positive bacterium"
Injured / Non-injured,Q91VB8,Q91VB8,-0.368215153,0.368215153,0.232033698,0.017216557,16,Q91VB8,Hba-a2,Alpha globin 1,Q91VB8_MOUSE,11,-22.52596166,0.774740383,Injured,Non-injured,,,
Injured / Non-injured,Q9ERN0,Q9ERN0,0.284536164,0.284536164,0.232154514,0.017216557,16,Q9ERN0,Scamp2,Secretory carrier-associated membrane protein 2,SCAM2_MOUSE,2,21.80185994,1.218018599,Injured,Non-injured,"Golgi apparatus,integral component of membrane,transport vesicle,trans-Golgi network membrane,intracellular membrane-bounded organelle,recycling endosome membrane,extracellular exosome",,protein transport
Injured / Non-injured,Q9DBP5,Q9DBP5,0.134784474,0.134784474,0.239579635,0.017756916,16,Q9DBP5,Cmpk1,UMP-CMP kinase,KCY_MOUSE,8,9.792878083,1.097928781,Injured,Non-injured,"nucleus,nucleolus,cytoplasm,extracellular exosome","cytidylate kinase activity,nucleoside diphosphate kinase activity,ATP binding,uridylate kinase activity,nucleoside phosphate kinase activity","nucleoside diphosphate phosphorylation,'de novo' pyrimidine nucleobase biosynthetic process,pyrimidine nucleotide biosynthetic process,nucleoside triphosphate biosynthetic process,nucleoside monophosphate phosphorylation"
Injured / Non-injured,Q99JF5,Q99JF5,-0.867283273,0.867283273,0.241603993,0.017896592,14,Q99JF5,Mvd,Diphosphomevalonate decarboxylase,MVD1_MOUSE,2,-45.1821851,0.548178149,Injured,Non-injured,cytosol,"diphosphomevalonate decarboxylase activity,ATP binding,Hsp70 protein binding,protein homodimerization activity","cholesterol biosynthetic process,positive regulation of cell proliferation,isoprenoid biosynthetic process,isopentenyl diphosphate biosynthetic process, mevalonate pathway"
Injured / Non-injured,P02088,P02088,-0.407890694,0.407890694,0.243634368,0.018036552,16,P02088,Hbb-b1,Hemoglobin subunit beta-1,HBB1_MOUSE,18,-24.62754414,0.753724559,Injured,Non-injured,"hemoglobin complex,myelin sheath","oxygen transporter activity,iron ion binding,oxygen binding,heme binding","regulation of eIF2 alpha phosphorylation by heme,oxygen transport,hemopoiesis,erythrocyte development"
Injured / Non-injured,Q9DCJ9,Q9DCJ9,-0.237064694,0.237064694,0.246763728,0.018257663,16,Q9DCJ9,Npl,N-acetylneuraminate lyase,NPL_MOUSE,8,-15.15301463,0.848469854,Injured,Non-injured,"cellular_component,cytoplasm","N-acetylneuraminate lyase activity,identical protein binding","carbohydrate metabolic process,N-acetylneuraminate catabolic process"
Injured / Non-injured,Q61335,Q61335,0.161515915,0.161515915,0.24855133,0.018379301,16,Q61335,Bcap31,B-cell receptor-associated protein 31,BAP31_MOUSE,2,11.84617474,1.118461747,Injured,Non-injured,"Golgi membrane,mitochondrion,endoplasmic reticulum,endoplasmic reticulum membrane,lipid particle,integral component of plasma membrane,membrane,clathrin-coated vesicle,Golgi cisterna membrane,endoplasmic reticulum-Golgi intermediate compartment membrane,perinuclear endoplasmic reticulum,Sec61 translocon complex","protein binding,protein complex binding,MHC class I protein binding","intracellular protein transport,ER to Golgi vesicle-mediated transport,apoptotic process,positive regulation of cytosolic calcium ion concentration,spermatogenesis,negative regulation of endoplasmic reticulum calcium ion concentration,calcium-mediated signaling using intracellular calcium source,positive regulation of cysteine-type endopeptidase activity involved in apoptotic process,positive regulation of mitochondrial calcium ion concentration,protein localization to endoplasmic reticulum exit site,positive regulation of ER-associated ubiquitin-dependent protein catabolic process,positive regulation of retrograde protein transport, ER to cytosol,positive regulation of intrinsic apoptotic signaling pathway"
Injured / Non-injured,P50172;Q3TJI8,P50172;Q3TJI8,-0.203883188,0.203883188,0.255472703,0.0188802,16,P50172;Q3TJI8,Hsd11b1,Corticosteroid 11-beta-dehydrogenase isozyme 1,DHI1_MOUSE;Q3TJI8_MOUSE,3,-13.17894781,0.868210522,Injured,Non-injured,"endoplasmic reticulum membrane,membrane,integral component of membrane;","11-beta-hydroxysteroid dehydrogenase [NAD(P)] activity,11-beta-hydroxysteroid dehydrogenase (NADP+) activity;","steroid metabolic process,lung development,oxidation-reduction process;"
Injured / Non-injured,O35643;Q5SVG4;Q5SVG5,O35643;Q5SVG4;Q5SVG5,-0.120123382,0.120123382,0.262541637,0.019380236,16,O35643;Q5SVG4;Q5SVG5,Ap1b1,AP-1 complex subunit beta-1,AP1B1_MOUSE;Q5SVG4_MOUSE;Q5SVG5_MOUSE,10,-7.989104193,0.920108958,Injured,Non-injured,"Golgi apparatus,trans-Golgi network,cytosol,clathrin adaptor complex,clathrin-coated vesicle membrane,intracellular membrane-bounded organelle;;","protein binding,protein transporter activity,protein kinase binding;;","intracellular protein transport,determination of left/right symmetry,heart development,vesicle-mediated transport;;"
Injured / Non-injured,Q9CQD1,Q9CQD1,0.203583026,0.203583026,0.262419573,0.019380236,16,Q9CQD1,Rab5a,Ras-related protein Rab-5A,RAB5A_MOUSE,3,15.15547672,1.151554767,Injured,Non-injured,"ruffle,cytoplasm,endosome,early endosome,cytosol,plasma membrane,synaptic vesicle,endosome membrane,actin cytoskeleton,endocytic vesicle,axon,dendrite,phagocytic vesicle membrane,somatodendritic compartment,melanosome,neuronal cell body,terminal bouton,axon terminus,membrane raft,phagocytic vesicle,extracellular exosome,cytoplasmic side of early endosome membrane","GTPase activity,protein binding,GTP binding,guanyl nucleotide binding,GDP binding","endocytosis,phagocytosis,protein transport,regulation of endocytosis,synaptic vesicle recycling,viral RNA genome replication,early endosome to late endosome transport,transcytosis,positive regulation of exocytosis,regulation of endosome size,regulation of filopodium assembly,receptor internalization involved in canonical Wnt signaling pathway,regulation of synaptic vesicle exocytosis"
Injured / Non-injured,Q9QYA2,Q9QYA2,-0.366844704,0.366844704,0.264827936,0.019537738,16,Q9QYA2,Tomm40,Mitochondrial import receptor subunit TOM40 homolog,TOM40_MOUSE,2,-22.45233236,0.775476676,Injured,Non-injured,"mitochondrion,mitochondrial outer membrane translocase complex,mitochondrial inner membrane,cytosol,integral component of membrane,integral component of mitochondrial membrane,pore complex,extracellular exosome","protein channel activity,porin activity","protein targeting to mitochondrion,ion transport,protein import into mitochondrial matrix"
Injured / Non-injured,F6RND9;F6S5I0;P97434;P97434-2;P97434-3;P97434-4;P97434-5,F6RND9;F6S5I0;P97434;P97434-2;P97434-3;P97434-4;P97434-5,0.682781918,0.682781918,0.265428019,0.01957073,16,F6RND9;F6S5I0;P97434;P97434-2;P97434-3;P97434-4;P97434-5,Mprip,Myosin phosphatase Rho-interacting protein (Fragment);Myosin phosphatase Rho-interacting protein (Fragment);Myosin phosphatase Rho-interacting protein;Isoform 2 of Myosin phosphatase Rho-interacting protein;Isoform 3 of Myosin phosphatase Rho-interacting protein;Isoform 4 of Myosin phosphatase Rho-interacting protein;Isoform 5 of Myosin phosphatase Rho-interacting protein,F6RND9_MOUSE;F6S5I0_MOUSE;MPRIP_MOUSE;MPRIP_MOUSE;MPRIP_MOUSE;MPRIP_MOUSE;MPRIP_MOUSE,2,60.52321078,1.605232108,Injured,Non-injured,";;cytosol,focal adhesion,actin cytoskeleton;;;;",";;actin binding,identical protein binding,cadherin binding;;;;",;;;;;;
Injured / Non-injured,Q61391,Q61391,0.16347761,0.16347761,0.267181263,0.01968866,16,Q61391,Mme,Neprilysin,NEP_MOUSE,2,11.99836022,1.119983602,Injured,Non-injured,"cytoplasm,plasma membrane,brush border,focal adhesion,synaptic vesicle,membrane,integral component of membrane,axon,dendrite,neuron projection terminus,synapse,extracellular exosome","endopeptidase activity,metalloendopeptidase activity,peptidase activity,metallopeptidase activity,exopeptidase activity,zinc ion binding,peptide binding","kidney development,proteolysis,peptide metabolic process,sensory perception of pain,creatinine metabolic process,beta-amyloid metabolic process,cellular response to cytokine stimulus,cellular response to UV-A,cellular response to UV-B,replicative senescence,beta-amyloid clearance"
Injured / Non-injured,P42669,P42669,0.051774844,0.051774844,0.271810785,0.020018286,16,P42669,Pura,Transcriptional activator protein Pur-alpha,PURA_MOUSE,3,3.653931975,1.03653932,Injured,Non-injured,"nucleus,DNA replication factor A complex,cytoplasm,dendrite,neuronal cell body","translation repressor activity, nucleic acid binding,DNA binding,double-stranded DNA binding,double-stranded telomeric DNA binding,single-stranded DNA binding,transcription factor activity, sequence-specific DNA binding,RNA binding,protein binding,transcription factor binding,purine-rich negative regulatory element binding,SMAD binding","DNA unwinding involved in DNA replication,transcription, DNA-templated,apoptotic process,mitotic cell cycle checkpoint,nervous system development,cell proliferation,positive regulation of cell proliferation,negative regulation of translation,cell differentiation,negative regulation of transcription, DNA-templated"
Injured / Non-injured,Q91V77,Q91V77,0.255069991,0.255069991,0.274047839,0.020171434,16,Q91V77,S100a1,Protein S100,Q91V77_MOUSE,5,19.33936376,1.193393638,Injured,Non-injured,,,
Injured / Non-injured,Q99KQ4,Q99KQ4,-0.121510834,0.121510834,0.275330712,0.020254213,16,Q99KQ4,Nampt,Nicotinamide phosphoribosyltransferase,NAMPT_MOUSE,7,-8.077549307,0.919224507,Injured,Non-injured,"cytoplasm,cytosol,nuclear speck,cell junction,extracellular exosome","nicotinate-nucleotide diphosphorylase (carboxylating) activity,cytokine activity,drug binding,identical protein binding,protein homodimerization activity,nicotinamide phosphoribosyltransferase activity","female pregnancy,circadian rhythm,NAD biosynthetic process,regulation of receptor activity,response to organic cyclic compound,circadian regulation of gene expression,positive regulation of transcription from RNA polymerase II promoter,positive regulation of smooth muscle cell proliferation,positive regulation of nitric-oxide synthase biosynthetic process"
Injured / Non-injured,Q8BLF1,Q8BLF1,0.061480372,0.061480372,0.276906064,0.020358401,16,Q8BLF1,Nceh1,Neutral cholesterol ester hydrolase 1,NCEH1_MOUSE,9,4.35360002,1.043536,Injured,Non-injured,"endoplasmic reticulum,membrane,integral component of membrane","serine hydrolase activity,phosphate ion binding,carboxylic ester hydrolase activity","protein dephosphorylation,xenobiotic metabolic process,catabolic process,lipid catabolic process,SMAD protein signal transduction"
Injured / Non-injured,P11881;P11881-2;P11881-3;P11881-4;P11881-5;P11881-6;P11881-7;P11881-8,P11881;P11881-2;P11881-3;P11881-4;P11881-5;P11881-6;P11881-7;P11881-8,0.254967188,0.254967188,0.280853255,0.020636749,16,P11881;P11881-2;P11881-3;P11881-4;P11881-5;P11881-6;P11881-7;P11881-8,Itpr1,"Inositol 1,4,5-trisphosphate receptor type 1;Isoform 2 of Inositol 1,4,5-trisphosphate receptor type 1;Isoform 3 of Inositol 1,4,5-trisphosphate receptor type 1;Isoform 4 of Inositol 1,4,5-trisphosphate receptor type 1;Isoform 5 of Inositol 1,4,5-trisphosphate receptor type 1;Isoform 6 of Inositol 1,4,5-trisphosphate receptor type 1;Isoform 7 of Inositol 1,4,5-trisphosphate receptor type 1;Isoform 8 of Inositol 1,4,5-trisphosphate receptor type 1",ITPR1_MOUSE,2,19.33086023,1.193308602,Injured,Non-injured,"nuclear envelope,nuclear inner membrane,nucleolus,cytoplasm,endoplasmic reticulum,endoplasmic reticulum membrane,plasma membrane,calcineurin complex,postsynaptic density,membrane,integral component of membrane,sarcoplasmic reticulum,transport vesicle membrane,platelet dense granule membrane,platelet dense tubular network,protein complex,perinuclear region of cytoplasm;;;;;;;","inositol 1,4,5-trisphosphate-sensitive calcium-release channel activity,calcium ion binding,protein binding,calcium-release channel activity,calcium channel inhibitor activity,phosphatidylinositol binding;;;;;;;","response to hypoxia,calcium ion transport,post-embryonic development,endoplasmic reticulum calcium ion homeostasis,epithelial fluid transport,inositol phosphate-mediated signaling,negative regulation of calcium-mediated signaling,voluntary musculoskeletal movement,release of sequestered calcium ion into cytosol,regulation of molecular function,intrinsic apoptotic signaling pathway in response to endoplasmic reticulum stress;;;;;;;"
Injured / Non-injured,Q9D1I6,Q9D1I6,-0.28786703,0.28786703,0.281763143,0.020691728,16,Q9D1I6,Mrpl14,"39S ribosomal protein L14, mitochondrial",RM14_MOUSE,2,-18.08878101,0.81911219,Injured,Non-injured,"mitochondrion,mitochondrial large ribosomal subunit","RNA binding,structural constituent of ribosome",translation
Injured / Non-injured,P99028,P99028,-0.232443781,0.232443781,0.282745548,0.020751967,16,P99028,Uqcrh,"Cytochrome b-c1 complex subunit 6, mitochondrial",QCR6_MOUSE,4,-14.88081639,0.851191836,Injured,Non-injured,"mitochondrion,mitochondrial inner membrane,mitochondrial respiratory chain complex III","protein complex binding,ubiquinol-cytochrome-c reductase activity","mitochondrial electron transport, ubiquinol to cytochrome c,aerobic respiration,protein heterooligomerization,hydrogen ion transmembrane transport"
Injured / Non-injured,Q9D020;Q9D020-1,Q9D020;Q9D020-1,0.092675724,0.092675724,0.288558351,0.021161664,16,Q9D020;Q9D020-1,Nt5c3a,Cytosolic 5'-nucleotidase 3A;Isoform 1 of Cytosolic 5'-nucleotidase 3A,5NT3A_MOUSE,2,6.634607026,1.06634607,Injured,Non-injured,"cytoplasm,mitochondrion,endoplasmic reticulum;","nucleotide binding,magnesium ion binding,5'-nucleotidase activity,transferase activity;","nucleotide metabolic process,dephosphorylation,adenosine metabolic process,defense response to virus;"
Injured / Non-injured,Q9D2G2,Q9D2G2,-0.241392211,0.241392211,0.288658327,0.021161664,16,Q9D2G2,Dlst,"Dihydrolipoyllysine-residue succinyltransferase component of 2-oxoglutarate dehydrogenase complex, mitochondrial",ODO2_MOUSE,10,-15.40714087,0.845928591,Injured,Non-injured,"nucleus,mitochondrion,membrane,myelin sheath,oxoglutarate dehydrogenase complex,extracellular exosome",dihydrolipoyllysine-residue succinyltransferase activity,"tricarboxylic acid cycle,L-lysine catabolic process to acetyl-CoA via saccharopine"
Injured / Non-injured,Q9CQM5,Q9CQM5,0.179475786,0.179475786,0.29046383,0.021281838,16,Q9CQM5,Txndc17,Thioredoxin domain-containing protein 17,TXD17_MOUSE,6,13.24723179,1.132472318,Injured,Non-injured,"cytosol,extracellular exosome","peroxidase activity,protein-disulfide reductase activity","tumor necrosis factor-mediated signaling pathway,oxidation-reduction process,cellular oxidant detoxification"
Injured / Non-injured,P10922,P10922,-0.083060138,0.083060138,0.291635259,0.021355442,16,P10922,H1f0,Histone H1.0,H10_MOUSE,5,-5.594693377,0.944053066,Injured,Non-injured,"nucleosome,nuclear chromatin,nucleus,nuclear euchromatin,Golgi apparatus,actin cytoskeleton,nuclear body,nucleolus","AT DNA binding,double-stranded DNA binding,RNA binding,chromatin DNA binding",nucleosome assembly
Injured / Non-injured,P34884,P34884,-0.169317733,0.169317733,0.295739107,0.021643571,16,P34884,Mif,Macrophage migration inhibitory factor,MIF_MOUSE,4,-11.07368758,0.889263124,Injured,Non-injured,"extracellular region,extracellular space,nucleoplasm,cytosol,cell surface,vesicle,myelin sheath,extracellular exosome","protease binding,dopachrome isomerase activity,receptor binding,cytokine activity,cytokine receptor binding,chemoattractant activity,identical protein binding,phenylpyruvate tautomerase activity","prostaglandin biosynthetic process,positive regulation of protein phosphorylation,positive regulation of adaptive immune response,negative regulation of mature B cell apoptotic process,inflammatory response,cell surface receptor signaling pathway,cell aging,cell proliferation,regulation of receptor activity,negative regulation of gene expression,positive regulation of protein kinase A signaling,negative regulation of macrophage chemotaxis,carboxylic acid metabolic process,DNA damage response, signal transduction by p53 class mediator,positive regulation of B cell proliferation,positive regulation of lipopolysaccharide-mediated signaling pathway,negative regulation of cellular protein metabolic process,positive regulation of tumor necrosis factor production,negative regulation of myeloid cell apoptotic process,positive regulation of peptidyl-serine phosphorylation,regulation of cell proliferation,positive regulation of phosphorylation,negative regulation of apoptotic process,positive regulation of MAP kinase activity,negative regulation of DNA damage response, signal transduction by p53 class mediator,innate immune response,positive regulation of fibroblast proliferation,positive regulation of cytokine secretion,positive regulation of peptidyl-tyrosine phosphorylation,positive chemotaxis,positive regulation of prostaglandin secretion involved in immune response,positive regulation of myeloid leukocyte cytokine production involved in immune response,protein homotrimerization,positive regulation of ERK1 and ERK2 cascade,negative regulation of cell cycle arrest,positive regulation of arachidonic acid secretion,negative regulation of cell aging,negative regulation of intrinsic apoptotic signaling pathway in response to DNA damage by p53 class mediator,positive regulation of chemokine (C-X-C motif) ligand 2 production"
Injured / Non-injured,P16125,P16125,-0.190477097,0.190477097,0.299006827,0.021870214,16,P16125,Ldhb,L-lactate dehydrogenase B chain,LDHB_MOUSE,16,-12.36841231,0.876315877,Injured,Non-injured,"mitochondrion,cytosol,membrane,myelin sheath,membrane raft,extracellular exosome","L-lactate dehydrogenase activity,kinase binding,identical protein binding,NAD binding","carbohydrate metabolic process,lactate biosynthetic process from pyruvate,NAD metabolic process,oxidation-reduction process"
Injured / Non-injured,Q9DCN1;Q9DCN1-2,Q9DCN1;Q9DCN1-2,-0.10872518,0.10872518,0.29956984,0.02189888,14,Q9DCN1;Q9DCN1-2,Nudt12,Peroxisomal NADH pyrophosphatase NUDT12;Isoform 2 of Peroxisomal NADH pyrophosphatase NUDT12,NUD12_MOUSE,2,-7.259280794,0.927407192,Injured,Non-injured,"nucleus,cytoplasm,peroxisome;","NAD+ diphosphatase activity,NADH pyrophosphatase activity,metal ion binding;","NADP catabolic process,NAD catabolic process;"
Injured / Non-injured,P24472,P24472,0.245125394,0.245125394,0.3101118,0.02265657,16,P24472,Gsta4,Glutathione S-transferase A4,GSTA4_MOUSE,3,18.51957799,1.18519578,Injured,Non-injured,mitochondrion,"glutathione transferase activity,drug binding,glutathione binding","glutathione metabolic process,xenobiotic metabolic process,response to herbicide,response to zinc ion,response to nicotine,cellular response to lithium ion"
Injured / Non-injured,Q9DBX3,Q9DBX3,0.005107929,0.005107929,0.326906762,0.023869975,16,Q9DBX3,Susd2,Sushi domain-containing protein 2,SUSD2_MOUSE,9,0.354682157,1.003546822,Injured,Non-injured,"plasma membrane,integral component of membrane,extracellular exosome","molecular_function,scavenger receptor activity,polysaccharide binding","receptor-mediated endocytosis,immune response,negative regulation of cell division,negative regulation of cell cycle G1/S phase transition"
